sku,22k,18k,14k,9k,siij_price_22,sigh_price_22,vsgh_price_22,vvsgh_price_22,vvsef_price_22,siij_price_18,sigh_price_18,vsgh_price_18,vvsgh_price_18,vvsef_price_18,siij_price_14,sigh_price_14,vsgh_price_14,vvsgh_price_14,vvsef_price_14,siij_price_9,sigh_price_9,vsgh_price_9,vvsgh_price_9,vvsef_price_9
VRER001,0,104693,0,0,0,0,0,0,0,0,0,0,0,104693,0,0,0,0,0,0,0,0,0,0
VRER002,0,94359,0,0,0,0,0,0,0,0,0,0,0,94359,0,0,0,0,0,0,0,0,0,0
VRER003,0,31731,0,0,0,0,0,0,0,0,0,0,0,31731,0,0,0,0,0,0,0,0,0,0
VRER004,0,41543,0,0,0,0,0,0,0,0,0,0,0,41543,0,0,0,0,0,0,0,0,0,0
VRER005,0,71813,0,0,0,0,0,0,0,0,0,0,0,71813,0,0,0,0,0,0,0,0,0,0
VRER006,0,73483,0,0,0,0,0,0,0,0,0,0,0,73483,0,0,0,0,0,0,0,0,0,0
VRTM001,0,64924,0,0,0,0,0,0,0,0,0,0,0,64924,0,0,0,0,0,0,0,0,0,0
VRTM002,0,76928,0,0,0,0,0,0,0,0,0,0,0,76928,0,0,0,0,0,0,0,0,0,0
VRTM003,0,85904,0,0,0,0,0,0,0,0,0,0,0,85904,0,0,0,0,0,0,0,0,0,0
VRTM004,0,71187,0,0,0,0,0,0,0,0,0,0,0,71187,0,0,0,0,0,0,0,0,0,0
VRTM005,0,71187,0,0,0,0,0,0,0,0,0,0,0,71187,0,0,0,0,0,0,0,0,0,0
VRTM006,0,36846,0,0,0,0,0,0,0,0,0,0,0,36846,0,0,0,0,0,0,0,0,0,0
VRTM007,0,34758,0,0,0,0,0,0,0,0,34758,0,0,0,0,0,0,0,0,0,0,0,0,0
VRTM008,0,80372,0,0,0,0,0,0,0,0,0,0,0,80372,0,0,0,0,0,0,0,0,0,0
VRTM009,0,82564,0,0,0,0,0,0,0,0,0,0,0,82564,0,0,0,0,0,0,0,0,0,0
VRTM010,0,74840,0,0,0,0,0,0,0,0,0,0,0,74840,0,0,0,0,0,0,0,0,0,0
VRTM011,0,80790,0,0,0,0,0,0,0,0,0,0,0,80790,0,0,0,0,0,0,0,0,0,0
VRTM012,0,99682,0,0,0,0,0,0,0,0,0,0,0,99682,0,0,0,0,0,0,0,0,0,0
VRTM013,0,75675,0,0,0,0,0,0,0,0,0,0,0,75675,0,0,0,0,0,0,0,0,0,0
VRTM014,0,88723,0,0,0,0,0,0,0,0,0,0,0,88723,0,0,0,0,0,0,0,0,0,0
VRGR001,0,85904,0,0,0,0,0,0,0,0,0,0,0,85904,0,0,0,0,0,0,0,0,0,0
VRGR002,0,51981,0,0,0,0,0,0,0,0,0,0,0,51981,0,0,0,0,0,0,0,0,0,0
VRGR003,0,54904,0,0,0,0,0,0,0,0,0,0,0,54904,0,0,0,0,0,0,0,0,0,0
VRGR004,0,47075,0,0,0,0,0,0,0,0,0,0,0,47075,0,0,0,0,0,0,0,0,0,0
VRGR005,0,80790,0,0,0,0,0,0,0,0,0,0,0,80790,0,0,0,0,0,0,0,0,0,0
VRGR006,0,89453,0,0,0,0,0,0,0,0,0,0,0,89453,0,0,0,0,0,0,0,0,0,0
VRGR007,0,72753,0,0,0,0,0,0,0,0,0,0,0,72753,0,0,0,0,0,0,0,0,0,0
VRGR008,0,82460,0,0,0,0,0,0,0,0,0,0,0,82460,0,0,0,0,0,0,0,0,0,0
VRGR009,0,104380,0,0,0,0,0,0,0,0,0,0,0,104380,0,0,0,0,0,0,0,0,0,0
VRLR001,0,65028,0,0,0,0,0,0,0,0,0,0,0,65028,0,0,0,0,0,0,0,0,0,0
VRLR002,0,36846,0,0,0,0,0,0,0,0,0,0,0,36846,0,0,0,0,0,0,0,0,0,0
VRLR003,0,24216,0,0,0,0,0,0,0,0,0,0,0,24216,0,0,0,0,0,0,0,0,0,0
VRLR004,0,65864,0,0,0,0,0,0,0,0,0,0,0,65864,0,0,0,0,0,0,0,0,0,0
VRLR005,0,36011,0,0,0,0,0,0,0,0,0,0,0,36011,0,0,0,0,0,0,0,0,0,0
VRLR006,0,73692,0,0,0,0,0,0,0,0,0,0,0,73692,0,0,0,0,0,0,0,0,0,0
VRLR007,0,44779,0,0,0,0,0,0,0,0,0,0,0,44779,0,0,0,0,0,0,0,0,0,0
VRLR008,0,21711,0,0,0,0,0,0,0,0,0,0,0,21711,0,0,0,0,0,0,0,0,0,0
VRLR009,0,30583,0,0,0,0,0,0,0,0,0,0,0,30583,0,0,0,0,0,0,0,0,0,0
VRLR010,0,18841,0,0,0,0,0,0,0,0,0,0,0,18841,0,0,0,0,0,0,0,0,0,0
VRLR011,0,29122,0,0,0,0,0,0,0,0,0,0,0,29122,0,0,0,0,0,0,0,0,0,0
VRLR012,0,39247,0,0,0,0,0,0,0,0,0,0,0,39247,0,0,0,0,0,0,0,0,0,0
VRLR013,0,65750,0,0,0,0,0,0,0,0,0,0,0,65750,0,0,0,0,0,0,0,0,0,0
VRLR014,0,43109,0,0,0,0,0,0,0,0,0,0,0,43109,0,0,0,0,0,0,0,0,0,0
VRLR015,0,14509,0,0,0,0,0,0,0,0,0,0,0,14509,0,0,0,0,0,0,0,0,0,0
VRLR016,0,43839,0,0,0,0,0,0,0,0,0,0,0,43839,0,0,0,0,0,0,0,0,0,0
VRLR017,0,30061,0,0,0,0,0,0,0,0,0,0,0,30061,0,0,0,0,0,0,0,0,0,0
VRLR018,0,20354,0,0,0,0,0,0,0,0,0,0,0,20354,0,0,0,0,0,0,0,0,0,0
VRLR019,0,27452,0,0,0,0,0,0,0,0,0,0,0,27452,0,0,0,0,0,0,0,0,0,0
VRLR020,0,44399,0,0,0,0,0,0,0,0,0,0,0,44399,0,0,0,0,0,0,0,0,0,0
VRLR021,0,9347,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,0,0,0,0,0,0,0,0
VRPD001,0,32775,0,0,0,0,0,0,0,0,0,0,0,32775,0,0,0,0,0,0,0,0,0,0
VRER007,0,41230,0,0,0,0,0,0,0,0,0,0,0,41230,0,0,0,0,0,0,0,0,0,0
VRPD002,0,64507,0,0,0,0,0,0,0,0,0,0,0,64507,0,0,0,0,0,0,0,0,0,0
VRER008,0,43004,0,0,0,0,0,0,0,0,0,0,0,43004,0,0,0,0,0,0,0,0,0,0
VRPD003,0,21749,0,0,0,0,0,0,0,0,0,0,0,21749,0,0,0,0,0,0,0,0,0,0
VRER009,0,46145,0,0,0,0,0,0,0,0,0,0,0,46145,0,0,0,0,0,0,0,0,0,0
VRPD004,0,36742,0,0,0,0,0,0,0,0,0,0,0,36742,0,0,0,0,0,0,0,0,0,0
VRER010,0,30688,0,0,0,0,0,0,0,0,0,0,0,30688,0,0,0,0,0,0,0,0,0,0
VRPD005,0,44988,0,0,0,0,0,0,0,0,0,0,0,44988,0,0,0,0,0,0,0,0,0,0
VRER011,0,59914,0,0,0,0,0,0,0,0,0,0,0,59914,0,0,0,0,0,0,0,0,0,0
VRPD007,0,39351,0,0,0,0,0,0,0,0,0,0,0,39351,0,0,0,0,0,0,0,0,0,0
VRER012,0,50415,0,0,0,0,0,0,0,0,0,0,0,50415,0,0,0,0,0,0,0,0,0,0
VRPD008,0,78493,0,0,0,0,0,0,0,0,0,0,0,78493,0,0,0,0,0,0,0,0,0,0
VRER013,0,93837,0,0,0,0,0,0,0,0,0,0,0,93837,0,0,0,0,0,0,0,0,0,0
VRPD009,0,54809,0,0,0,0,0,0,0,0,0,0,0,54809,0,0,0,0,0,0,0,0,0,0
VRER014,0,49267,0,0,0,0,0,0,0,0,0,0,0,49267,0,0,0,0,0,0,0,0,0,0
VRPD010,0,72231,0,0,0,0,0,0,0,0,0,0,0,72231,0,0,0,0,0,0,0,0,0,0
VRER015,0,64298,0,0,0,0,0,0,0,0,0,0,0,64298,0,0,0,0,0,0,0,0,0,0
VRPD011,0,49163,0,0,0,0,0,0,0,0,0,0,0,49163,0,0,0,0,0,0,0,0,0,0
VRER016,0,54486,0,0,0,0,0,0,0,0,0,0,0,54486,0,0,0,0,0,0,0,0,0,0
VRPD012,0,36324,0,0,0,0,0,0,0,0,0,0,0,36324,0,0,0,0,0,0,0,0,0,0
VRER017,0,37472,0,0,0,0,0,0,0,0,0,0,0,37472,0,0,0,0,0,0,0,0,0,0
VRPD013,0,35385,0,0,0,0,0,0,0,0,0,0,0,35385,0,0,0,0,0,0,0,0,0,0
VRER018,0,48432,0,0,0,0,0,0,0,0,0,0,0,48432,0,0,0,0,0,0,0,0,0,0
VRPD014,0,31209,0,0,0,0,0,0,0,0,0,0,0,31209,0,0,0,0,0,0,0,0,0,0
VRER019,0,49998,0,0,0,0,0,0,0,0,0,0,0,49998,0,0,0,0,0,0,0,0,0,0
VRPD015,0,42900,0,0,0,0,0,0,0,0,0,0,0,42900,0,0,0,0,0,0,0,0,0,0
VRER020,0,56574,0,0,0,0,0,0,0,0,0,0,0,56574,0,0,0,0,0,0,0,0,0,0
VRPD016,0,33401,0,0,0,0,0,0,0,0,0,0,0,33401,0,0,0,0,0,0,0,0,0,0
VRER021,0,36742,0,0,0,0,0,0,0,0,0,0,0,36742,0,0,0,0,0,0,0,0,0,0
VRPD017,0,37264,0,0,0,0,0,0,0,0,0,0,0,37264,0,0,0,0,0,0,0,0,0,0
VRER022,0,51146,0,0,0,0,0,0,0,0,0,0,0,51146,0,0,0,0,0,0,0,0,0,0
VRPD018,0,31523,0,0,0,0,0,0,0,0,0,0,0,31523,0,0,0,0,0,0,0,0,0,0
VRER023,0,47910,0,0,0,0,0,0,0,0,0,0,0,47910,0,0,0,0,0,0,0,0,0,0
VRPD019,0,38620,0,0,0,0,0,0,0,0,0,0,0,38620,0,0,0,0,0,0,0,0,0,0
VRER024,0,42796,0,0,0,0,0,0,0,0,0,0,0,42796,0,0,0,0,0,0,0,0,0,0
VRPD020,0,20250,0,0,0,0,0,0,0,0,0,0,0,20250,0,0,0,0,0,0,0,0,0,0
VRER025,0,32253,0,0,0,0,0,0,0,0,0,0,0,32253,0,0,0,0,0,0,0,0,0,0
VRPD021,0,29957,0,0,0,0,0,0,0,0,0,0,0,29957,0,0,0,0,0,0,0,0,0,0
VRER026,0,50728,0,0,0,0,0,0,0,0,0,0,0,50728,0,0,0,0,0,0,0,0,0,0
VRPD022,0,21293,0,0,0,0,0,0,0,0,0,0,0,21293,0,0,0,0,0,0,0,0,0,0
VRER027,0,24320,0,0,0,0,0,0,0,0,0,0,0,24320,0,0,0,0,0,0,0,0,0,0
VRNP001,0,6680,0,0,0,0,0,0,0,0,0,0,0,6680,0,0,0,0,0,0,0,0,0,0
VRNP002,0,10855,0,0,0,0,0,0,0,0,0,0,0,10855,0,0,0,0,0,0,0,0,0,0
VRNP003,0,13465,0,0,0,0,0,0,0,0,0,0,0,13465,0,0,0,0,0,0,0,0,0,0
VRNP004,0,12212,0,0,0,0,0,0,0,0,0,0,0,12212,0,0,0,0,0,0,0,0,0,0
VRNP005,0,5010,0,0,0,0,0,0,0,0,0,0,0,5010,0,0,0,0,0,0,0,0,0,0
VRNP006,0,13987,0,0,0,0,0,0,0,0,0,0,0,13987,0,0,0,0,0,0,0,0,0,0
VRNP007,0,8037,0,0,0,0,0,0,0,0,0,0,0,8037,0,0,0,0,0,0,0,0,0,0
VRNP008,0,4384,0,0,0,0,0,0,0,0,0,0,0,4384,0,0,0,0,0,0,0,0,0,0
VRNP009,0,9394,0,0,0,0,0,0,0,0,0,0,0,9394,0,0,0,0,0,0,0,0,0,0
VRNP010,0,63045,0,0,0,0,0,0,0,0,0,0,0,63045,0,0,0,0,0,0,0,0,0,0
VRNP011,0,6993,0,0,0,0,0,0,0,0,0,0,0,6993,0,0,0,0,0,0,0,0,0,0
VRNP012,0,17536,0,0,0,0,0,0,0,0,0,0,0,17536,0,0,0,0,0,0,0,0,0,0
VRNP013,0,3027,0,0,0,0,0,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,0,0
VRNP014,0,4593,0,0,0,0,0,0,0,0,0,0,0,4593,0,0,0,0,0,0,0,0,0,0
VRNP015,0,16492,0,0,0,0,0,0,0,0,0,0,0,16492,0,0,0,0,0,0,0,0,0,0
VRNP016,0,10125,0,0,0,0,0,0,0,0,0,0,0,10125,0,0,0,0,0,0,0,0,0,0
VRNP017,0,12526,0,0,0,0,0,0,0,0,0,0,0,12526,0,0,0,0,0,0,0,0,0,0
VRNP018,0,8455,0,0,0,0,0,0,0,0,0,0,0,8455,0,0,0,0,0,0,0,0,0,0
VRNP019,0,5323,0,0,0,0,0,0,0,0,0,0,0,5323,0,0,0,0,0,0,0,0,0,0
VRNP020,0,3445,0,0,0,0,0,0,0,0,0,0,0,3445,0,0,0,0,0,0,0,0,0,0
VRNP021,0,5845,0,0,0,0,0,0,0,0,0,0,0,5845,0,0,0,0,0,0,0,0,0,0
VRNP022,0,11586,0,0,0,0,0,0,0,0,0,0,0,11586,0,0,0,0,0,0,0,0,0,0
VRNP023,0,16909,0,0,0,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,0,0,0,0,0
VRNP024,0,14196,0,0,0,0,0,0,0,0,0,0,0,14196,0,0,0,0,0,0,0,0,0,0
VRNP025,0,4175,0,0,0,0,0,0,0,0,0,0,0,4175,0,0,0,0,0,0,0,0,0,0
VRNP026,0,82982,0,0,0,0,0,0,0,0,0,0,0,82982,0,0,0,0,0,0,0,0,0,0
VRNP027,0,5741,0,0,0,0,0,0,0,0,0,0,0,5741,0,0,0,0,0,0,0,0,0,0
VRNP028,0,9394,0,0,0,0,0,0,0,0,0,0,0,9394,0,0,0,0,0,0,0,0,0,0
VRNP029,0,18058,0,0,0,0,0,0,0,0,0,0,0,18058,0,0,0,0,0,0,0,0,0,0
VRNP030,0,14926,0,0,0,0,0,0,0,0,0,0,0,14926,0,0,0,0,0,0,0,0,0,0
ES00019,0,4092,0,0,0,0,0,0,0,0,4092,0,0,0,0,0,0,0,0,0,0,0,0,0
ES00020,0,3674,0,0,0,0,0,0,0,0,3674,0,0,0,0,0,0,0,0,0,0,0,0,0
ES00021,0,3883,0,0,0,0,0,0,0,0,3883,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00021,0,191555,0,0,0,0,0,0,0,0,191555,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00022,0,34654,0,0,0,0,0,0,0,0,34654,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00023,0,34362,0,0,0,0,0,0,0,0,34362,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00025,0,29372,0,0,0,0,0,0,0,0,29372,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00026,0,11899,0,0,0,0,0,0,0,0,0,0,0,11899,0,0,0,0,0,0,0,0,0,0
SD00027,0,5115,0,0,0,0,0,0,0,0,5115,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00028,0,10020,0,0,0,0,0,0,0,0,10020,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00029,0,10020,0,0,0,0,0,0,0,0,10020,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00030,0,10020,0,0,0,0,0,0,0,0,10020,0,0,0,0,0,0,0,0,0,0,0,0,0
SD00031,0,43213,0,0,0,0,0,0,0,0,43213,0,0,0,0,0,0,0,0,0,0,0,0,0
