sku,18k,14k,9k
C001197,10650,9450,8050
C001198,16700,14650,12250
C001199,47250,43750,39650
C001200,47250,43750,39650
C001201,63200,57500,50800
C001202,30250,28400,26200
C001203,30250,28400,26200
C001204,39500,36300,32600
C001205,23500,22000,20300
C001206,23500,22000,20300
C001207,30850,28350,25350
C001208,12850,11300,9450
C001209,12850,11300,9450
C001210,20800,18100,14900
C001211,10200,9150,7900
C001212,10200,9150,7900
C001213,15650,13800,11650
C001214,11300,10000,8450
C001215,11300,10000,8450
C001216,18000,15750,13100
C001217,10100,8900,7500
C001218,10100,8900,7500
C001219,16150,14100,11700
C001220,24400,21850,19000
C001221,24400,21850,19000
C001222,12050,11850,11700
C001223,8600,7650,6500
C001224,8600,7650,6500
C001225,13600,11950,9900
C001226,10800,9450,7800
C001227,10800,9450,7800
C001228,17900,15500,12650
C001229,12400,10900,9150
C001230,12400,10900,9150
C001231,19950,17400,14400
C001232,14850,13650,12150
C001233,14850,13650,12150
C001234,21150,19000,16500
C001235,8400,7450,6450
C001236,8400,7450,6450
C001237,13000,11400,9600
C001238,7750,6950,5950
C001239,7750,6950,5950
C001240,11950,10500,8850
C001241,9450,8600,7650
C001242,9450,8600,7650
C001243,13650,12200,10550
C001244,14800,13150,11200
C001245,14800,13150,11200
C001246,23150,20350,16950
C001247,14800,13150,11200
C001248,14800,13150,11200
C001249,23150,20350,16950
C001250,49800,46350,42300
C001251,49800,46350,42300
C001252,65000,59500,53000
C001253,21800,18550,14700
C001254,21800,18550,14700
C001255,36900,31650,25300
C001256,17650,15200,12350
C001257,17650,15200,12350
C001258,29050,25000,20300
C001259,23850,21400,18500
C001260,23850,21400,18500
C001261,35200,31200,26450
C001262,11550,9900,8000
C001263,11550,9900,8000
C001264,19950,17100,13750
C001265,12000,10300,8300
C001266,12000,10300,8300
C001267,20800,17800,14300
C001268,12900,11250,9200
C001269,12900,11250,9200
C001270,21700,18750,15200
C001271,54800,52650,50050
C001272,54800,52650,50050
C001273,65300,61650,57350
C001274,12500,10850,8950
C001275,12500,10850,8950
C001276,20850,18050,14700
C001277,10200,9150,7900
C001278,10200,9150,7900
C001279,15650,13800,11650
C001280,18050,15750,13050
C001281,18050,15750,13050
C001282,29750,25750,21150
C001283,10600,9200,7500
C001284,10600,9200,7500
C001285,17950,15500,12550
C001286,17350,15700,13800
C001287,17350,15700,13800
C001288,25750,22900,19500
C001289,20350,19250,17950
C001290,20350,19250,17950
C001291,25850,23950,21700
C001292,13350,11900,10150
C001293,13350,11900,10150
C001294,20850,18300,15300
C001295,26600,24200,21400
C001296,26600,24200,21400
C001297,37400,33550,29050
C001298,19000,16700,14000
C001299,19000,16700,14000
C001300,30750,26750,22050
C001301,18400,16400,14150
C001302,18400,16400,14150
C001303,28450,25000,21050
C001304,30550,27450,23750
C001305,30550,27450,23750
C001306,44750,39700,33750
C001307,43400,39500,34850
C001308,43400,39500,34850
C001309,61400,55050,47500
C001310,13200,11400,9250
C001311,13200,11400,9250
C001312,22450,19300,15650
C001313,10450,9250,7800
C001314,10450,9250,7800
C001315,16750,14650,12100
C001316,12200,10450,8350
C001317,12200,10450,8350
C001318,21200,18150,14550
C001319,7200,6400,5400
C001320,7200,6400,5400
C001321,11350,9900,8300
C001322,34600,30600,25800
C001323,34600,30600,25800
C001324,55900,48850,40550
C001325,18700,16850,14650
C001326,18700,16850,14650
C001327,28100,24900,21150
C001328,7600,6750,5800
C001329,7600,6750,5800
C001330,11700,10300,8650
C001331,12450,10650,8500
C001332,12450,10650,8500
C001333,21600,18500,14850
C001334,36100,32650,28650
C001335,36100,32650,28650
C001336,51250,45800,39350
C001337,50900,48950,46700
C001338,50900,48950,46700
C001339,60150,56950,53100
C001340,22900,21150,19100
C001341,22900,21150,19100
C001342,31700,28700,25200
C001343,50300,46150,41300
C001344,50300,46150,41300
C001345,71300,64200,55850
C001346,13300,11350,9050
C001347,13300,11350,9050
C001348,23350,19950,15950
C001349,8100,7300,6300
C001350,8100,7300,6300
C001351,12250,10850,9200
C001352,13000,12350,11500
C001353,13000,12350,11500
C001354,16050,14900,13600
C001355,13650,11150,8150
C001356,13650,11150,8150
C001357,25000,20950,16100
C001358,19150,16550,13650
C001359,19150,16550,13650
C001360,30500,26450,21650
C001361,23550,21050,18100
C001362,23550,21050,18100
C001363,34900,30900,26150
C001364,32000,29800,27250
C001365,32000,29800,27250
C001366,42500,38850,34500
C001367,16800,15050,13000
C001368,16800,15050,13000
C001369,25600,22600,19100
C001370,74250,70100,65250
C001371,74250,70100,65250
C001372,95200,88100,79850
C001373,35700,33750,31500
C001374,35700,33750,31500
C001375,44950,41750,37900
C001376,41350,38250,34500
C001377,41350,38250,34500
C001378,55550,50500,44550
C001379,21950,19450,16450
C001380,21950,19450,16450
C001381,33700,29550,24700
C001382,30450,26350,21550
C001383,30450,26350,21550
C001384,51700,44650,36300
C001385,25950,22700,18800
C001386,25950,22700,18800
C001387,41100,35750,29450
C001388,30950,27450,23300
C001389,30950,27450,23300
C001390,47250,41500,34800
C001391,23700,20900,17500
C001392,23700,20900,17500
C001393,36950,32350,26800
C001394,53050,50700,48000
C001395,53050,50700,48000
C001396,64450,60500,55800
C001397,30450,26350,21550
C001398,30450,26350,21550
C001399,51700,44650,36300
C001400,24650,21800,18450
C001401,24650,21800,18450
C001402,37900,33250,27750
C001403,49050,46900,44250
C001404,49050,46900,44250
C001405,60050,56250,51850
C001406,40600,38450,35800
C001407,40600,38450,35800
C001408,51600,47800,43400
C001409,31950,30100,27900
C001410,31950,30100,27900
C001411,41200,38000,34300
C001412,54600,52350,49750
C001413,54600,52350,49750
C001414,65550,61700,57250
C001415,96500,93850,90750
C001416,96500,93850,90750
C001417,107950,103750,98800
C001418,60750,58400,55650
C001419,60750,58400,55650
C001420,72150,68150,63500
C001421,11450,10400,9250
C001422,11450,10400,9250
C001423,16450,14700,12700
C001424,25700,23950,21900
C001425,25700,23950,21900
C001426,34500,31500,27950
C001427,40550,38550,36150
C001428,40550,38550,36150
C001429,50650,47200,43100
C001430,41550,39100,36200
C001431,41550,39100,36200
C001432,52550,48600,44000
C001433,48200,43650,38200
C001434,48200,43650,38200
C001435,72300,64300,54850
C001436,19950,18150,16000
C001437,19950,18150,16000
C001438,29150,26050,22350
C001439,37150,34650,31700
C001440,37150,34650,31700
C001441,48550,44500,39700
C001442,27650,23850,19300
C001443,27650,23850,19300
C001444,47750,41050,33200
C001445,56500,55150,53550
C001446,56500,55150,53550
C001447,62900,60600,57950
C001448,16150,13150,9600
C001449,16150,13150,9600
C001450,29450,24650,19000
C001451,7000,5650,4150
C001452,7000,5650,4150
C001453,13300,11150,8500
C001454,4850,3950,2900
C001455,4850,3950,2900
C001456,9450,7850,6000
C001457,12700,10300,7500
C001458,12700,10300,7500
C001459,24100,20100,15400
C001460,7550,6100,4500
C001461,7550,6100,4500
C001462,14300,11950,9150
C001463,6800,5550,4050
C001464,6800,5550,4050
C001465,13100,10900,8350
C001466,33700,32000,29950
C001467,33700,32000,29950
C001468,42100,39200,35800
C001469,32900,30400,27450
C001470,32900,30400,27450
C001471,44250,40200,35450
C001472,10850,9650,8200
C001473,10850,9650,8200
C001474,17150,15000,12500
C001475,21000,19500,17700
C001476,20700,19250,17550
C001477,28300,25700,22700
C001478,22850,20950,18650
C001479,22850,20950,18650
C001480,32500,29200,25350
C001481,11400,9250,6750
C001482,11400,9250,6750
C001483,21900,18250,14000
C001484,19450,17300,14650
C001485,19450,17300,14650
C001486,30800,26950,22400
C001487,19550,17800,15750
C001488,19550,17800,15750
C001489,28350,25350,21800
C001490,27900,25000,21500
C001491,27900,25000,21500
C001492,41500,36750,31050
C001493,28600,25100,20950
C001494,28600,25100,20950
C001495,44850,39150,32400
C001496,22250,20550,18650
C001497,22250,20550,18650
C001498,30650,27750,24450
C001499,19050,17400,15500
C001500,19050,17400,15500
C001501,27400,24600,21200
C001502,48350,45800,42800
C001503,48350,45800,42800
C001504,59750,55650,50850
C001505,30750,28250,25400
C001506,30750,28250,25400
C001507,42150,38150,33350
C001508,39150,34850,29750
C001509,39150,34850,29750
C001510,61650,54150,45350
C001511,26300,24600,22650
C001512,26300,24600,22650
C001513,34700,31800,28450
C001514,71200,69000,66300
C001515,71200,69000,66300
C001516,81100,77450,73200
C001517,24900,23000,20800
C001518,24900,23000,20800
C001519,33800,30650,26950
C001520,136500,134600,132450
C001521,136500,134600,132450
C001522,145400,142250,138550
C001523,36850,34150,31000
C001524,36850,34150,31000
C001525,48950,44650,39500
C001526,3500,2850,2050
C001527,3500,2850,2050
C001528,6500,5400,4150
C001529,12750,12100,11350
C001530,12750,12100,11350
C001531,15750,14700,13450
C001532,41900,38800,35200
C001533,41900,38800,35200
C001534,55950,50950,45050
C001535,34950,32000,28500
C001536,34950,32000,28500
C001537,48600,43750,38100
C001538,26950,23550,19650
C001539,26950,23550,19650
C001540,42450,36950,30550
C001541,40300,36250,31600
C001542,40300,36250,31600
C001543,61200,54250,46050
C001544,23100,21050,18650
C001545,23100,21050,18650
C001546,33600,30000,25800
C001547,29000,23650,17350
C001548,29000,23650,17350
C001549,57100,47750,36800
C001550,43000,39100,34550
C001551,43000,39100,34550
C001552,63150,56400,48550
C001553,32800,28900,24400
C001554,32800,28900,24400
C001555,52850,46150,38300
C001556,44200,40200,35500
C001557,44200,40200,35500
C001558,62400,55900,48350
C001559,26950,22350,17000
C001560,26950,22350,17000
C001561,52600,44600,35200
C001562,39850,35250,29850
C001563,39850,35250,29850
C001564,63950,55950,46550
C001565,35450,29450,22300
C001566,35450,29450,22300
C001567,69200,58700,46400
C001568,37150,33450,29100
C001569,37150,33450,29100
C001570,54200,48150,41100
C001571,25600,21250,16100
C001572,25600,21250,16100
C001573,49950,42350,33450
C001574,18900,15600,11800
C001575,18900,15600,11800
C001576,35050,29750,23500
C001577,71650,70000,67950
C001578,71650,70000,67950
C001579,80100,77200,73750
C001580,18400,16750,14700
C001581,18400,16750,14700
C001582,26850,23950,20500
C001583,280950,279400,277600
C001584,280950,279400,277600
C001585,287850,285350,282350
C001586,33650,32100,30300
C001587,33650,32100,30300
C001588,40550,38000,35050
C001589,132050,128550,124400
C001590,132050,128550,124400
C001591,147250,141700,135250
C001592,131400,128350,124850
C001593,131400,128350,124850
C001594,144700,139900,134200
C001595,48950,45900,42400
C001596,48950,45900,42400
C001597,62200,57450,51750
C001598,108400,105900,102900
C001599,108400,105900,102900
C001600,119100,115150,110500
C001601,69400,66200,62500
C001602,69400,66200,62500
C001603,83450,78400,72400
C001604,50800,47650,43900
C001605,50800,47650,43900
C001606,64900,59800,53850
C001607,13350,10850,7950
C001608,13350,10850,7950
C001609,24000,20100,15500
C001610,30250,27550,24350
C001611,30250,27550,24350
C001612,42550,38150,33050
C001613,31350,29350,26900
C001614,31350,29350,26900
C001615,41850,38300,34100
C001616,72450,68450,63750
C001617,72450,68450,63750
C001618,92650,85850,77800
C001619,9400,9150,8750
C001620,9400,9150,8750
C001621,10950,10400,9800
C001622,21250,20200,19000
C001623,21250,20200,19000
C001624,26250,24500,22500
C001625,26300,22800,18650
C001626,26300,22800,18650
C001627,42550,36850,30100
C001628,21250,17600,13300
C001629,21250,17600,13300
C001630,39450,33450,26450
C001631,31450,26100,19800
C001632,31450,26100,19800
C001633,61350,52000,41050
C001634,26950,22350,17000
C001635,26950,22350,17000
C001636,52600,44600,35200
C001637,206550,202400,197550
C001638,206550,202400,197550
C001639,226850,219900,211700
C001640,36350,33050,29150
C001641,36350,33050,29150
C001642,51550,46150,39800
C001643,70100,66300,61750
C001644,70100,66300,61750
C001645,88450,82100,74550
C001646,27000,25750,24250
C001647,27000,25750,24250
C001648,33300,31150,28600
C001649,54150,52900,51400
C001650,54150,52900,51400
C001651,60450,58300,55750
C001652,103150,100900,98200
C001653,103150,100900,98200
C001654,114500,110600,106000
C001655,185550,183000,180000
C001656,185550,183000,180000
C001657,196950,192850,188050
C001658,331850,328900,325450
C001659,331850,328900,325450
C001660,344800,340100,334600
C001661,76750,71350,64900
C001662,76750,71350,64900
C001663,104900,95550,84450
C001664,37500,36450,35150
C001665,37500,36450,35150
C001666,42950,41100,38850
C001667,15950,14750,13250
C001668,15950,14750,13250
C001669,22200,20100,17600
C001670,48650,42800,36000
C001671,48650,42800,36000
C001672,78500,68450,56700
C001673,11850,10800,9650
C001674,11850,10800,9650
C001675,16850,15100,13150
C001676,18100,16450,14550
C001677,18100,16450,14550
C001678,26500,23650,20300
C001679,21050,18550,15550
C001680,21050,18550,15550
C001681,32850,28700,23800
C001682,26300,23800,20900
C001683,26300,23800,20900
C001684,37600,33600,28900
C001685,49250,45450,41000
C001686,49250,45450,41000
C001687,66700,60500,53250
C001688,24900,21650,17800
C001689,24900,21650,17800
C001690,39650,34450,28200
C001691,9500,8550,7550
C001692,9500,8550,7550
C001693,14100,12500,10700
C001694,15450,14150,12550
C001695,15450,14150,12550
C001696,22150,19850,17200
C001697,23750,21900,19750
C001698,23750,21900,19750
C001699,32950,29800,26100
C001700,43650,41400,38800
C001701,43650,41400,38800
C001702,54950,51100,46550
C001703,35450,32800,29700
C001704,35450,32800,29700
C001705,47650,43250,38200
C001706,72450,68450,63750
C001707,72450,68450,63750
C001708,92650,85850,77800
C001709,25600,23950,22000
C001710,25600,23950,22000
C001711,34000,31150,27750
C001712,44550,40850,36450
C001713,44550,40850,36450
C001714,61650,55600,48450
C001715,40650,37650,34100
C001716,40650,37650,34100
C001717,54300,49450,43700
C001718,26850,24600,22000
C001719,26850,24600,22000
C001720,38150,34300,29750
C001721,36400,33050,29200
C001722,36400,33050,29200
C001723,51550,46150,39800
C001724,32400,30300,27850
C001725,32400,30300,27850
C001726,42900,39300,35050
C001727,53500,49550,44850
C001728,53500,49550,44850
C001729,70300,64100,56750
C001730,32500,29250,25350
C001731,32500,29250,25350
C001732,47700,42300,36050
C001733,16650,15700,14650
C001734,16650,15700,14650
C001735,21250,19700,17800
C001736,18750,17250,15500
C001737,18750,17250,15500
C001738,26300,23700,20650
C001739,18400,17400,16200
C001740,18400,17400,16200
C001741,23450,21700,19650
C001742,12250,11200,9950
C001743,12250,11200,9950
C001744,17700,15850,13650
C001745,30650,28850,26800
C001746,30650,28850,26800
C001747,39500,36450,32900
C001748,24100,22050,19600
C001749,24100,22050,19600
C001750,34550,31000,26800
C001751,38050,35550,32600
C001752,38050,35550,32600
C001753,49400,45350,40550
C001754,49600,46650,43150
C001755,49600,46650,43150
C001756,62900,58150,52550
C001757,17050,15550,13900
C001758,17050,15550,13900
C001759,24400,21900,18950
C001760,37600,34700,31250
C001761,37600,34700,31250
C001762,50850,46100,40600
C001763,17600,16400,15000
C001764,17600,16400,15000
C001765,23700,21600,19200
C001766,22300,20550,18550
C001767,22300,20550,18550
C001768,31150,28100,24650
C001769,30650,28700,26400
C001770,30650,28700,26400
C001771,40300,37000,33100
C001772,38800,36500,33850
C001773,38800,36500,33850
C001774,50150,46200,41650
C001775,17450,16200,14750
C001776,17450,16200,14750
C001777,23750,21600,19050
C001778,20100,18800,17350
C001779,20100,18800,17350
C001780,26400,24250,21700
C001781,15450,14150,12600
C001782,15450,14150,12600
C001783,22200,19900,17200
C001784,14850,13600,12150
C001785,14850,13600,12150
C001786,21150,19000,16450
C001787,17850,16600,15100
C001788,17850,16600,15100
C001789,24150,21950,19450
C001790,23000,21150,18900
C001791,23000,21150,18900
C001792,32450,29200,25400
C001793,20600,19350,17900
C001794,20600,19350,17900
C001795,26950,24800,22250
C001796,25750,23250,20350
C001797,25750,23250,20350
C001798,37050,33050,28350
C001799,48850,45050,40700
C001800,48850,45050,40700
C001801,65850,59800,52700
C001802,54800,51950,48500
C001803,54800,51950,48500
C001804,68100,63400,57850
C001805,66250,63350,59900
C001806,66250,63350,59900
C001807,79500,74800,69200
C001808,30650,27400,23500
C001809,30650,27400,23500
C001810,45800,40450,34100
C001811,55350,52450,49050
C001812,55350,52450,49050
C001813,68650,63950,58400
C001814,31250,28350,25000
C001815,31250,28350,25000
C001816,44500,39800,34300
C001817,20050,16350,11950
C001818,20050,16350,11950
C001819,37150,31100,23950
C001820,42450,39150,35250
C001821,42450,39150,35250
C001822,56900,51650,45500
C001823,41400,38150,34200
C001824,41400,38150,34200
C001825,55900,50600,44450
C001826,41400,38150,34200
C001827,41400,38150,34200
C001828,55900,50600,44450
C001829,41400,38150,34200
C001830,41400,38150,34200
C001831,55900,50600,44450
C001832,36700,33650,30050
C001833,36700,33650,30050
C001834,50400,45500,39700
C001835,54750,51800,48300
C001836,54750,51800,48300
C001837,68050,63250,57700
C001838,79400,76500,73000
C001839,79400,76500,73000
C001840,92750,87950,82350
C001841,11250,10050,8550
C001842,11250,10050,8550
C001843,17500,15400,12900
C001844,22150,20900,19450
C001845,22150,20900,19450
C001846,28450,26300,23700
C001847,17900,16550,14850
C001848,17900,16550,14850
C001849,25050,22600,19750
C001850,14600,13350,11950
C001851,14600,13350,11950
C001852,20900,18800,16300
C001853,19650,18250,16600
C001854,19650,18250,16600
C001855,26800,24350,21450
C001856,15000,13800,12350
C001857,15000,13800,12350
C001858,21300,19150,16650
C001859,31650,28700,25200
C001860,31650,28700,25200
C001861,44850,40150,34550
C001862,34550,31550,28050
C001863,34550,31550,28050
C001864,47800,43050,37450
C001865,9400,8100,6700
C001866,9400,8100,6700
C001867,15650,13550,11000
C001868,29750,26850,23350
C001869,29750,26850,23350
C001870,43100,38300,32700
C001871,25800,22850,19500
C001872,25800,22850,19500
C001873,39100,34350,28850
C001874,24250,19750,14500
C001875,24250,19750,14500
C001876,46500,38950,30000
C001877,60750,56100,50600
C001878,60750,56100,50600
C001879,83150,75400,66250
C001880,10750,8750,6400
C001881,10750,8750,6400
C001882,20100,16750,12850
C001883,37000,34800,32250
C001884,37000,34800,32250
C001885,46400,42950,38850
C001886,22950,21100,19000
C001887,22950,21100,19000
C001888,32200,29000,25300
C001889,13450,11800,9750
C001890,13450,11800,9750
C001891,22250,19300,15750
C001892,38350,34150,29150
C001893,38350,34150,29150
C001894,60450,53100,44450
C001895,41400,38150,34200
C001896,41400,38150,34200
C001897,55900,50600,44450
C001898,17950,16100,13850
C001899,17950,16100,13850
C001900,27600,24350,20450
C001901,22750,20950,18800
C001902,22750,20950,18800
C001903,32000,28850,25150
C001904,15200,13200,10800
C001905,15200,13200,10800
C001906,25700,22150,18000
C001907,9800,9000,8000
C001908,9800,9000,8000
C001909,14000,12600,10900
C001910,10450,9250,7800
C001911,10450,9250,7800
C001912,16750,14650,12150
C001913,15700,13600,11050
C001914,15700,13600,11050
C001915,26600,22900,18500
C001916,18000,17050,15850
C001917,18000,17050,15850
C001918,23100,21350,19250
C001919,60700,59400,57900
C001920,60700,59400,57900
C001921,67050,64850,62250
C001922,10850,9650,8200
C001923,10850,9650,8200
C001924,17150,15000,12500
C001925,16450,15600,14550
C001926,16450,15600,14550
C001927,20650,19150,17450
C001928,20200,18550,16600
C001929,20200,18550,16600
C001930,28600,25750,22350
C001931,25850,25050,24000
C001932,25850,25050,24000
C001933,30050,28650,26900
C001934,19300,18350,17150
C001935,19300,18350,17150
C001936,24400,22650,20600
C001937,25100,23850,22350
C001938,25100,23850,22350
C001939,31400,29250,26700
C001940,37350,35250,32750
C001941,37350,35250,32750
C001942,47850,44250,40000
C001943,18650,16800,14700
C001944,18650,16800,14700
C001945,27850,24700,21050
C001946,37550,35550,33200
C001947,37550,35550,33200
C001948,47100,43700,39800
C001949,32200,29050,25350
C001950,32200,29050,25350
C001951,46550,41500,35500
C001952,25650,22500,18850
C001953,25650,22500,18850
C001954,40000,34950,29000
C001955,22350,20300,17900
C001956,22350,20300,17900
C001957,32850,29300,25100
C001958,61350,59800,58000
C001959,61350,59800,58000
C001960,68950,66300,63200
C001961,36950,34250,31150
C001962,36950,34250,31150
C001963,49100,44750,39650
C001964,123000,120050,116500
C001965,123000,120050,116500
C001966,136300,131500,125900
C001967,31700,28800,25350
C001968,31700,28800,25350
C001969,44950,40200,34700
C001970,59100,54400,48900
C001971,59100,54400,48900
C001972,81450,73700,64550
C001973,60750,56100,50600
C001974,60750,56100,50600
C001975,83150,75400,66250
C001976,53000,48300,42800
C001977,53000,48300,42800
C001978,77100,69050,59550
C001979,26900,21950,16150
C001980,26900,21950,16150
C001981,48850,40900,31500
C001982,22700,18500,13550
C001983,22700,18500,13550
C001984,43050,36000,27750
C001985,13300,11600,9600
C001986,13300,11600,9600
C001987,22100,19150,15600
C001988,11900,9700,7100
C001989,11700,9500,6950
C001990,22600,18850,14500
C001991,21850,17800,13050
C001992,21850,17800,13050
C001993,42050,35150,27100
C001994,37600,34700,31250
C001995,37600,34700,31250
C001996,50850,46100,40600
C001997,83850,80450,76500
C001998,83850,80450,76500
C001999,99050,93600,87200
C002000,43400,40050,36200
C002001,43400,40050,36200
C002002,58600,53200,46800
C002003,31400,29700,27750
C002004,31400,29700,27750
C002005,39800,36900,33500
C002006,55050,50000,44050
C002007,55050,50000,44050
C002008,81150,72450,62200
C002009,91250,89350,87150
C002010,91250,89350,87150
C002011,100500,97300,93500
C002012,13350,11550,9450
C002013,13350,11550,9450
C002014,22600,19450,15800
C002015,58500,54500,49750
C002016,58500,54500,49750
C002017,78700,71850,63800
C002018,41850,38900,35350
C002019,41850,38900,35350
C002020,55150,50350,44750
C002021,18550,15050,11050
C002022,18550,15050,11050
C002023,30950,25900,19950
C002024,22300,19900,17000
C002025,22300,19900,17000
C002026,33000,29100,24450
C002027,26450,23950,21050
C002028,26450,23950,21050
C002029,37800,33800,29050
C002030,31600,27750,23250
C002031,31600,27750,23250
C002032,51700,45000,37150
C002033,43900,40000,35400
C002034,43900,40000,35400
C002035,64000,57300,49400
C002036,37750,36050,34100
C002037,37750,36050,34100
C002038,46150,43250,39900
C002039,45500,42600,39200
C002040,45500,42600,39200
C002041,58750,54050,48500
C002042,32950,30200,27050
C002043,32950,30200,27050
C002044,45250,40850,35700
C002045,37750,36050,34100
C002046,37750,36050,34100
C002047,46150,43250,39900
C002048,19100,17200,14950
C002049,19100,17200,14950
C002050,28700,25450,21550
C002051,55050,53350,51400
C002052,55050,53350,51400
C002053,63450,60550,57150
C002054,22450,20750,18800
C002055,22450,20750,18800
C002056,30850,27950,24550
C002057,14350,12500,10250
C002058,14350,12500,10250
C002059,24000,20750,16900
C002060,21800,19550,16800
C002061,21800,19550,16800
C002062,33500,29550,24850
C002063,21250,19200,16800
C002064,21250,19200,16800
C002065,31750,28150,23950
C002066,17500,15450,13050
C002067,17500,15450,13050
C002068,28000,24450,20250
C002069,24000,21550,18650
C002070,24000,21550,18650
C002071,35400,31350,26600
C002072,32000,29350,26250
C002073,32000,29350,26250
C002074,44100,39850,34800
C002075,26050,23400,20300
C002076,26050,23400,20300
C002077,38150,33850,28850
C002078,24850,22250,19150
C002079,24850,22250,19150
C002080,37000,32700,27700
C002081,22200,18150,13300
C002082,22200,18150,13300
C002083,42450,35550,27350
C002084,77300,73250,68400
C002085,77300,73250,68400
C002086,97550,90650,82450
C002087,21800,19750,17350
C002088,21800,19750,17350
C002089,32300,28750,24550
C002090,29550,27500,25050
C002091,29550,27500,25050
C002092,40050,36450,32300
C002093,27900,25800,23350
C002094,27900,25800,23350
C002095,38400,34800,30600
C002096,72500,69850,66800
C002097,72500,69850,66800
C002098,83900,79750,74850
C002099,53450,51200,48600
C002100,53450,51200,48600
C002101,64400,60600,56100
C002102,18100,17000,15800
C002103,18100,17000,15800
C002104,23350,21550,19400
C002105,17150,16050,14850
C002106,17150,16050,14850
C002107,22400,20600,18500
C002108,70900,68300,65300
C002109,70900,68300,65300
C002110,82250,78150,73400
C002111,101100,98000,94350
C002112,101100,98000,94350
C002113,114800,109850,104000
C002114,159750,156450,152650
C002115,159750,156450,152650
C002116,173850,168650,162600
C002117,39450,35750,31400
C002118,39450,35750,31400
C002119,56500,50450,43350
C002120,55950,52700,48750
C002121,55950,52700,48750
C002122,70450,65150,59000
C002123,43500,40300,36500
C002124,43500,40300,36500
C002125,57950,52800,46700
C002126,35000,31650,27750
C002127,35000,31650,27750
C002128,50150,44800,38400
C002129,30750,28450,25750
C002130,30750,28450,25750
C002131,42300,38300,33700
C002132,31150,28650,25750
C002133,31150,28650,25750
C002134,42500,38450,33700
C002135,47700,45900,43750
C002136,47700,45900,43750
C002137,56750,53650,50000
C002138,13150,12150,10950
C002139,13150,12150,10950
C002140,18150,16450,14450
C002141,104150,101550,98500
C002142,104150,101550,98500
C002143,115950,111750,106800
C002144,14050,11450,8400
C002145,14050,11450,8400
C002146,25850,21650,16700
C002147,22950,20900,18500
C002148,22950,20900,18500
C002149,33450,29900,25700
C002150,43150,39300,34700
C002151,43150,39300,34700
C002152,63300,56550,48700
C002153,14500,12700,10600
C002154,14500,12700,10600
C002155,23700,20600,16900
C002156,37150,33750,29750
C002157,37150,33750,29750
C002158,52650,47150,40700
C002159,24300,22650,20700
C002160,24300,22650,20700
C002161,32650,29850,26450
C002162,70950,69050,66900
C002163,70950,69050,66900
C002164,80200,77000,73250
C002165,10150,8250,6050
C002166,10150,8250,6050
C002167,19400,16200,12400
C002168,130150,127100,123500
C002169,130150,127100,123500
C002170,143500,138650,132950
C002171,31450,28350,24700
C002172,31450,28350,24700
C002173,44800,39900,34150
C002174,70100,68350,66350
C002175,70100,68350,66350
C002176,78550,75600,72150
C002177,91000,87250,82900
C002178,91000,87250,82900
C002179,107300,101400,94400
C002180,195850,193000,189550
C002181,195850,193000,189550
C002182,208650,203950,198500
C002183,30500,27650,24200
C002184,30500,27650,24200
C002185,43300,38600,33150
C002186,69000,67450,65700
C002187,69000,67450,65700
C002188,76350,73800,70750
C002189,119450,115750,111350
C002190,119450,115750,111350
C002191,135800,129850,122900
C002192,101150,99100,96700
C002193,101150,99100,96700
C002194,110950,107500,103450
C002195,25900,23850,21450
C002196,25900,23850,21450
C002197,35700,32250,28150
C002198,98200,95100,91500
C002199,98200,95100,91500
C002200,111650,106750,101050
C002201,37050,33200,28800
C002202,37050,33200,28800
C002203,54450,48300,41050
C002204,22000,20500,18700
C002205,22000,20500,18700
C002206,29750,27150,24000
C002207,34000,30500,26400
C002208,34000,30500,26400
C002209,49900,44200,37600
C002210,16200,14050,11600
C002211,16200,14050,11600
C002212,27150,23400,19050
C002213,45150,44350,43300
C002214,45150,44350,43300
C002215,49400,47950,46200
C002216,66600,65500,64250
C002217,66600,65500,64250
C002218,71700,69900,67750
C002219,15050,13950,12700
C002220,15050,13950,12700
C002221,20100,18300,16200
C002222,82250,79550,76450
C002223,82250,79550,76450
C002224,94050,89800,84800
C002225,76200,73350,70000
C002226,76200,73350,70000
C002227,89100,84500,79050
C002228,102700,100000,96750
C002229,102700,100000,96750
C002230,114500,110200,105150
C002231,21950,19550,16800
C002232,21950,19550,16800
C002233,33350,29350,24700
C002234,152750,147050,140300
C002235,152750,147050,140300
C002236,182200,172350,160700
C002237,102100,96550,90000
C002238,102100,96550,90000
C002239,130300,120800,109650
C002240,141350,137700,133400
C002241,141350,137700,133400
C002242,157700,151800,144950
C002243,103650,101550,99100
C002244,103650,101550,99100
C002245,113550,110100,106000
C002246,42200,38850,34950
C002247,42200,38850,34950
C002248,57350,51950,45600
C002249,72950,67450,61000
C002250,72950,67450,61000
C002251,101100,91650,80600
C002252,85950,80050,73150
C002253,85950,80050,73150
C002254,116200,106050,94100
C002255,24000,22100,19850
C002256,24000,22100,19850
C002257,33600,30350,26500
C002258,16200,14400,12250
C002259,16200,14400,12250
C002260,25400,22300,18600
C002261,58650,53200,46800
C002262,58650,53200,46800
C002263,86800,77450,66350
C002264,59200,53800,47350
C002265,59200,53800,47350
C002266,87350,78000,66900
C002267,50250,45950,40950
C002268,50250,45950,40950
C002269,72350,65000,56250
C002270,37750,34500,30700
C002271,37750,34500,30700
C002272,52000,46850,40750
