sku,18k,14k,9k
C001200,45950,42550,38550
C001201,60400,55100,48900
C001202,29400,27600,25500
C001203,29400,27600,25500
C001204,38450,35300,31700
C001205,22850,21400,19700
C001206,22850,21400,19700
C001207,30000,27550,24650
C001208,12500,11000,9200
C001209,12500,11000,9200
C001210,20200,17600,14500
C001211,9900,8900,7700
C001212,9900,8900,7700
C001213,15250,13450,11300
C001214,11000,9700,8200
C001215,11000,9700,8200
C001216,17500,15300,12700
C001217,9850,8650,7300
C001218,9850,8650,7300
C001219,15700,13700,11400
C001220,23700,21250,18450
C001221,23700,21250,18450
C001222,11700,11550,11400
C001223,8400,7400,6300
C001224,8400,7400,6300
C001225,13250,11600,9650
C001226,10500,9150,7600
C001227,10500,9150,7600
C001228,17400,15050,12300
C001229,12050,10600,8900
C001230,12050,10600,8900
C001231,19400,16900,14000
C001232,14450,13250,11850
C001233,14450,13250,11850
C001234,20550,18500,16050
C001235,8150,7250,6250
C001236,8150,7250,6250
C001237,12650,11100,9350
C001238,7550,6750,5800
C001239,7550,6750,5800
C001240,11600,10250,8600
C001241,9200,8400,7450
C001242,9200,8400,7450
C001243,13250,11900,10250
C001244,14350,12800,10900
C001245,14350,12800,10900
C001246,22550,19750,16500
C001247,14350,12800,10900
C001248,14350,12800,10900
C001249,22550,19750,16500
C001250,48400,45050,41150
C001251,48400,45050,41150
C001252,62200,57050,51050
C001253,21200,18050,14300
C001254,21200,18050,14300
C001255,34950,29950,24150
C001256,17200,14800,12000
C001257,17200,14800,12000
C001258,27500,23750,19350
C001259,23200,20800,18000
C001260,23200,20800,18000
C001261,33500,29750,25350
C001262,11250,9650,7800
C001263,11250,9650,7800
C001264,19400,16650,13400
C001265,11650,10000,8050
C001266,11650,10000,8050
C001267,20200,17300,13900
C001268,12550,10900,8950
C001269,12550,10900,8950
C001270,21100,18250,14800
C001271,53300,51200,48700
C001272,53300,51200,48700
C001273,63500,59950,55800
C001274,12150,10550,8700
C001275,12150,10550,8700
C001276,20300,17550,14300
C001277,9900,8900,7700
C001278,9900,8900,7700
C001279,15250,13450,11300
C001280,17550,15350,12700
C001281,17550,15350,12700
C001282,28950,25050,20550
C001283,10300,8950,7300
C001284,10300,8950,7300
C001285,17450,15050,12200
C001286,16850,15300,13400
C001287,16850,15300,13400
C001288,25050,22250,19000
C001289,19800,18750,17450
C001290,19800,18750,17450
C001291,25150,23300,21100
C001292,13000,11550,9850
C001293,13000,11550,9850
C001294,20300,17800,14900
C001295,25850,23550,20850
C001296,25850,23550,20850
C001297,35650,32100,27900
C001298,18450,16250,13650
C001299,18450,16250,13650
C001300,29900,26000,21450
C001301,17900,15950,13750
C001302,17900,15950,13750
C001303,27650,24350,20450
C001304,29700,26700,23100
C001305,29700,26700,23100
C001306,42650,37850,32350
C001307,40700,36900,32400
C001308,40700,36900,32400
C001309,57100,51150,44100
C001310,12850,11100,9000
C001311,12850,11100,9000
C001312,21800,18750,15200
C001313,10200,9000,7600
C001314,10200,9000,7600
C001315,16300,14250,11800
C001316,11850,10150,8150
C001317,11850,10150,8150
C001318,20600,17650,14150
C001319,7000,6200,5250
C001320,7000,6200,5250
C001321,11000,9650,8050
C001322,32900,29150,24650
C001323,32900,29150,24650
C001324,53100,46450,38750
C001325,18150,16350,14250
C001326,18150,16350,14250
C001327,27350,24200,20550
C001328,7350,6550,5600
C001329,7350,6550,5600
C001330,11400,10000,8400
C001331,12100,10350,8250
C001332,12100,10350,8250
C001333,21000,18000,14450
C001334,35100,31750,27850
C001335,35100,31750,27850
C001336,48850,43750,37700
C001337,49500,47650,45400
C001338,49500,47650,45400
C001339,58500,55350,51650
C001340,22300,20600,18600
C001341,22300,20600,18600
C001342,30850,27950,24500
C001343,48150,44300,39750
C001344,48150,44300,39750
C001345,68000,61450,53650
C001346,12950,11050,8800
C001347,12950,11050,8800
C001348,22700,19400,15500
C001349,7900,7100,6150
C001350,7900,7100,6150
C001351,11900,10550,8950
C001352,12650,12000,11150
C001353,12650,12000,11150
C001354,15600,14500,13250
C001355,13250,10800,7900
C001356,13250,10800,7900
C001357,23550,19750,15300
C001358,18600,16100,13250
C001359,18600,16100,13250
C001360,28900,25100,20650
C001361,22950,20500,17650
C001362,22950,20500,17650
C001363,33200,29450,25050
C001364,31100,29000,26500
C001365,31100,29000,26500
C001366,41300,37750,33550
C001367,16350,14650,12650
C001368,16350,14650,12650
C001369,24900,22000,18550
C001370,69500,65600,61100
C001371,69500,65600,61100
C001372,89300,82700,75000
C001373,34700,32850,30600
C001374,34700,32850,30600
C001375,43700,40600,36900
C001376,40200,37200,33550
C001377,40200,37200,33550
C001378,53150,48350,42850
C001379,21350,18950,16000
C001380,21350,18950,16000
C001381,32050,28150,23600
C001382,28850,25050,20600
C001383,28850,25050,20600
C001384,48950,42400,34600
C001385,25250,22050,18300
C001386,25250,22050,18300
C001387,39000,34000,28150
C001388,30100,26700,22650
C001389,30100,26700,22650
C001390,44900,39550,33250
C001391,23050,20300,17000
C001392,23050,20300,17000
C001393,35100,30750,25600
C001394,51600,49300,46650
C001395,51600,49300,46650
C001396,62650,58850,54300
C001397,28850,25050,20550
C001398,28850,25050,20550
C001399,48950,42400,34600
C001400,23950,21200,17950
C001401,23950,21200,17950
C001402,36000,31650,26500
C001403,47700,45600,43050
C001404,47700,45600,43050
C001405,58400,54700,50400
C001406,39500,37400,34850
C001407,39500,37400,34850
C001408,50200,46500,42200
C001409,31050,29250,27150
C001410,31050,29250,27150
C001411,40100,36950,33350
C001412,53100,50900,48350
C001413,53100,50900,48350
C001414,63700,60000,55650
C001415,91100,88500,85500
C001416,91100,88500,85500
C001417,101450,97500,92900
C001418,59100,56800,54100
C001419,59100,56800,54100
C001420,70150,66250,61750
C001421,11150,10150,9000
C001422,11150,10150,9000
C001423,16000,14300,12350
C001424,21900,20200,18200
C001425,21900,20200,18200
C001426,30450,27550,24100
C001427,39450,37500,35150
C001428,39450,37500,35150
C001429,49300,45900,41900
C001430,40400,38000,35200
C001431,40400,38000,35200
C001432,50350,46700,42350
C001433,46050,41750,36650
C001434,46050,41750,36650
C001435,68900,61350,52550
C001436,19400,17650,15550
C001437,19400,17650,15550
C001438,28350,25350,21750
C001439,36150,33700,30850
C001440,36150,33700,30850
C001441,46500,42700,38200
C001442,26200,22650,18400
C001443,26200,22650,18400
C001444,45250,39000,31650
C001445,54000,52650,51150
C001446,54000,52650,51150
C001447,60200,57950,55400
C001448,15700,12750,9300
C001449,15700,12750,9300
C001450,27750,23250,18000
C001451,6800,5500,4050
C001452,6800,5500,4050
C001453,12950,10800,8300
C001454,4700,3800,2800
C001455,4700,3800,2800
C001456,9200,7650,5850
C001457,12350,10000,7300
C001458,12350,10000,7300
C001459,23400,19550,15000
C001460,7300,5950,4350
C001461,7300,5950,4350
C001462,13900,11600,8900
C001463,6600,5400,3950
C001464,6600,5400,3950
C001465,12750,10600,8100
C001466,32750,31100,29150
C001467,32750,31100,29150
C001468,40950,38150,34800
C001469,32000,29550,26700
C001470,32000,29550,26700
C001471,42300,38500,34050
C001472,10550,9400,7950
C001473,10550,9400,7950
C001474,16650,14600,12150
C001475,20450,18950,17200
C001476,20150,18700,17050
C001477,27500,25000,22100
C001478,22250,20350,18150
C001479,22250,20350,18150
C001480,31600,28400,24650
C001481,11100,9000,6550
C001482,11100,9000,6550
C001483,21300,17750,13600
C001484,18950,16800,14250
C001485,18950,16800,14250
C001486,29950,26200,21800
C001487,19000,17300,15350
C001488,19000,17300,15350
C001489,27550,24650,21200
C001490,27150,24300,20900
C001491,27150,24300,20900
C001492,39550,35050,29750
C001493,27800,24400,20350
C001494,27800,24400,20350
C001495,42550,37200,30900
C001496,21650,20000,18150
C001497,21650,20000,18150
C001498,29800,27000,23750
C001499,18500,16900,15050
C001500,18500,16900,15050
C001501,26650,23900,20650
C001502,47000,44550,41600
C001503,47000,44550,41600
C001504,57350,53550,49000
C001505,29950,27500,24700
C001506,29950,27500,24700
C001507,40250,36500,32050
C001508,37300,33250,28500
C001509,37300,33250,28500
C001510,58550,51600,43350
C001511,25600,23950,22050
C001512,25600,23950,22050
C001513,33750,30950,27650
C001514,69250,67100,64500
C001515,69250,67100,64500
C001516,78900,75350,71200
C001517,24200,22350,20250
C001518,24200,22350,20250
C001519,32850,29800,26200
C001520,128550,126650,124550
C001521,128550,126650,124550
C001522,137150,134100,130500
C001523,35800,33200,30150
C001524,35800,33200,30150
C001525,46800,42750,38000
C001526,3400,2750,2000
C001527,3400,2750,2000
C001528,6350,5250,4050
C001529,12400,11750,11000
C001530,12400,11750,11000
C001531,15350,14300,13050
C001532,40750,37750,34250
C001533,40750,37750,34250
C001534,53450,48850,43350
C001535,34000,31100,27700
C001536,34000,31100,27700
C001537,46350,41850,36550
C001538,26200,22900,19100
C001539,26200,22900,19100
C001540,40300,35150,29150
C001541,38450,34700,30300
C001542,38450,34700,30300
C001543,58250,51750,44100
C001544,22500,20450,18150
C001545,22500,20450,18150
C001546,32700,29200,25100
C001547,27250,22200,16300
C001548,27250,22200,16300
C001549,53850,45150,34900
C001550,41100,37500,33200
C001551,41100,37500,33200
C001552,60150,53900,46500
C001553,31150,27600,23350
C001554,31150,27600,23350
C001555,50200,43950,36600
C001556,42950,39100,34550
C001557,42950,39100,34550
C001558,59450,53450,46350
C001559,23300,19050,14000
C001560,23300,19050,14000
C001561,46100,38700,29950
C001562,37900,33650,28550
C001563,37900,33650,28550
C001564,60800,53250,44450
C001565,30750,25050,18450
C001566,30750,25050,18450
C001567,60750,50950,39350
C001568,36100,32500,28300
C001569,36100,32500,28300
C001570,51600,46000,39350
C001571,22150,18050,13300
C001572,22150,18050,13300
C001573,43800,36750,28450
C001574,17000,13850,10100
C001575,17000,13850,10100
C001576,30750,25750,19950
C001577,69700,68050,66100
C001578,69700,68050,66100
C001579,77900,75100,71750
C001580,17900,16250,14300
C001581,17900,16250,14300
C001582,26100,23300,19950
C001583,201250,199750,198000
C001584,201250,199750,198000
C001585,207950,205500,202600
C001586,32700,31200,29450
C001587,32700,31200,29450
C001588,39400,37000,34050
C001589,96200,92800,88800
C001590,96200,92800,88800
C001591,110000,104800,98700
C001592,67150,64200,60800
C001593,67150,64200,60800
C001594,79150,74700,69400
C001595,47600,44600,41250
C001596,47600,44600,41250
C001597,59600,55150,49850
C001598,102250,99800,96900
C001599,102250,99800,96900
C001600,111900,108200,103850
C001601,67450,64400,60800
C001602,67450,64400,60800
C001603,80200,75500,69950
C001604,49400,46300,42700
C001605,49400,46300,42700
C001606,62150,57450,51850
C001607,12950,10550,7700
C001608,12950,10550,7700
C001609,22650,19000,14650
C001610,29400,26750,23700
C001611,29400,26750,23700
C001612,40550,36500,31700
C001613,30500,28550,26150
C001614,30500,28550,26150
C001615,40700,37250,33150
C001616,69750,66000,61550
C001617,69750,66000,61550
C001618,88900,82500,74950
C001619,9150,8900,8500
C001620,9150,8900,8500
C001621,10650,10100,9500
C001622,20650,19650,18450
C001623,20650,19650,18450
C001624,25550,23850,21900
C001625,25550,22150,18150
C001626,25550,22150,18150
C001627,40350,35000,28750
C001628,19150,15600,11400
C001629,19150,15600,11400
C001630,34600,29000,22450
C001631,27250,22200,16300
C001632,27250,22200,16300
C001633,53850,45150,34900
C001634,23300,19050,14000
C001635,23300,19050,14000
C001636,46100,38700,29950
C001637,169450,165600,161000
C001638,169450,165600,161000
C001639,188650,182150,174500
C001640,35350,32150,28350
C001641,35350,32150,28350
C001642,49100,44100,38200
C001643,67500,63950,59700
C001644,67500,63950,59700
C001645,84850,78900,71850
C001646,26250,25050,23600
C001647,26250,25050,23600
C001648,32400,30300,27850
C001649,52650,51450,49950
C001650,52650,51450,49950
C001651,58800,56700,54200
C001652,85850,83650,81050
C001653,85850,83650,81050
C001654,96900,93050,88600
C001655,157350,154850,151900
C001656,157350,154850,151900
C001657,167650,163850,159350
C001658,229950,227100,223750
C001659,229950,227100,223750
C001660,241700,237300,232150
C001661,63800,58750,52750
C001662,63800,58750,52750
C001663,90450,81650,71400
C001664,36500,35450,34150
C001665,36500,35450,34150
C001666,41800,39950,37800
C001667,15500,14350,12900
C001668,15500,14350,12900
C001669,21600,19550,17100
C001670,46250,40800,34400
C001671,46250,40800,34400
C001672,74450,65150,54100
C001673,11500,10500,9400
C001674,11500,10500,9400
C001675,16400,14700,12800
C001676,17600,16000,14150
C001677,17600,16000,14150
C001678,25750,23000,19700
C001679,20450,18050,15100
C001680,20450,18050,15100
C001681,31150,27250,22700
C001682,25550,23150,20300
C001683,25550,23150,20300
C001684,35850,32150,27700
C001685,47900,44200,39850
C001686,47900,44200,39850
C001687,63750,58000,51150
C001688,24200,21050,17350
C001689,24200,21050,17350
C001690,37600,32750,26950
C001691,9250,8350,7300
C001692,9250,8350,7300
C001693,13700,12150,10400
C001694,15000,13750,12200
C001695,15000,13750,12200
C001696,21550,19300,16700
C001697,23100,21300,19200
C001698,23100,21300,19200
C001699,32050,28950,25350
C001700,42450,40250,37700
C001701,42450,40250,37700
C001702,53400,49700,45250
C001703,34500,31900,28850
C001704,34500,31900,28850
C001705,45500,41500,36700
C001706,69750,66000,61550
C001707,69750,66000,61550
C001708,88900,82500,74950
C001709,24900,23300,21400
C001710,24900,23300,21400
C001711,33050,30300,27000
C001712,43350,39750,35450
C001713,43350,39750,35450
C001714,58850,53200,46550
C001715,39550,36600,33150
C001716,39550,36600,33150
C001717,51900,47400,42050
C001718,26100,23950,21400
C001719,26100,23950,21400
C001720,37100,33350,28950
C001721,35400,32150,28400
C001722,35400,32150,28400
C001723,49100,44100,38200
C001724,31500,29450,27050
C001725,31500,29450,27050
C001726,41750,38250,34100
C001727,52050,48200,43600
C001728,52050,48200,43600
C001729,67250,61450,54600
C001730,31600,28450,24650
C001731,31600,28450,24650
C001732,45400,40400,34500
C001733,16200,15300,14200
C001734,16200,15300,14200
C001735,20650,19150,17350
C001736,18250,16750,15050
C001737,18250,16750,15050
C001738,25550,23050,20100
C001739,17900,16950,15750
C001740,17900,16950,15750
C001741,22800,21150,19100
C001742,11950,10900,9650
C001743,11950,10900,9650
C001744,17200,15400,13300
C001745,29850,28100,26050
C001746,29850,28100,26050
C001747,38400,35450,32000
C001748,23450,21450,19050
C001749,23450,21450,19050
C001750,33600,30150,26050
C001751,37000,34550,31700
C001752,37000,34550,31700
C001753,47300,43500,39050
C001754,48250,45400,42000
C001755,48250,45400,42000
C001756,60250,55850,50600
C001757,16600,15150,13500
C001758,16600,15150,13500
C001759,23700,21300,18400
C001760,36550,33750,30400
C001761,36550,33750,30400
C001762,48600,44200,39000
C001763,17100,15950,14550
C001764,17100,15950,14550
C001765,23050,21000,18650
C001766,21700,20000,18050
C001767,21700,20000,18050
C001768,30300,27350,23950
C001769,29800,27900,25700
C001770,29800,27900,25700
C001771,39200,35950,32200
C001772,37750,35500,32900
C001773,37750,35500,32900
C001774,48750,44950,40500
C001775,17000,15750,14350
C001776,17000,15750,14350
C001777,23100,21000,18550
C001778,19550,18300,16900
C001779,19550,18300,16900
C001780,25650,23600,21100
C001781,15000,13750,12250
C001782,15000,13750,12250
C001783,21600,19350,16700
C001784,14450,13200,11850
C001785,14450,13200,11850
C001786,20550,18500,16000
C001787,17350,16150,14700
C001788,17350,16150,14700
C001789,23450,21350,18900
C001790,22350,20550,18400
C001791,22350,20550,18400
C001792,31550,28400,24700
C001793,20050,18850,17400
C001794,20050,18850,17400
C001795,26200,24100,21650
C001796,25050,22600,19800
C001797,25050,22600,19800
C001798,35300,31600,27150
C001799,47500,43850,39600
C001800,47500,43850,39600
C001801,62950,57350,50650
C001802,43150,40300,37000
C001803,43150,40300,37000
C001804,55200,50800,45600
C001805,56400,53550,50200
C001806,56400,53550,50200
C001807,68400,64000,58800
C001808,29800,26650,22850
C001809,29800,26650,22850
C001810,43550,38550,32650
C001811,53850,51050,47700
C001812,53850,51050,47700
C001813,65900,61500,56300
C001814,30400,27600,24300
C001815,30400,27600,24300
C001816,42450,38050,32900
C001817,19500,15900,11600
C001818,19500,15900,11600
C001819,35000,29350,22700
C001820,41250,38100,34250
C001821,41250,38100,34250
C001822,54350,49450,43700
C001823,40250,37100,33250
C001824,40250,37100,33250
C001825,53350,48450,42700
C001826,40250,37100,33250
C001827,40250,37100,33250
C001828,53350,48450,42700
C001829,40250,37100,33250
C001830,40250,37100,33250
C001831,53350,48450,42700
C001832,35700,32750,29250
C001833,35700,32750,29250
C001834,48100,43550,38150
C001835,53250,50350,46950
C001836,53250,50350,46950
C001837,65250,60800,55600
C001838,77250,74350,71000
C001839,77250,74350,71000
C001840,89250,84800,79650
C001841,10950,9750,8350
C001842,10950,9750,8350
C001843,17050,14950,12550
C001844,21550,20350,18900
C001845,21550,20350,18900
C001846,27700,25550,23050
C001847,17400,16050,14450
C001848,17400,16050,14450
C001849,24350,22000,19250
C001850,14200,13000,11600
C001851,14200,13000,11600
C001852,20350,18250,15850
C001853,19100,17700,16150
C001854,19100,17700,16150
C001855,26100,23700,20900
C001856,14600,13400,12000
C001857,14600,13400,12000
C001858,20700,18650,16200
C001859,30750,27900,24500
C001860,30750,27900,24500
C001861,42800,38350,33150
C001862,33600,30650,27250
C001863,33600,30650,27250
C001864,45650,41200,35950
C001865,9100,7900,6500
C001866,9100,7900,6500
C001867,15250,13150,10700
C001868,28950,26100,22700
C001869,28950,26100,22700
C001870,41000,36550,31350
C001871,25100,22250,18950
C001872,25100,22250,18950
C001873,37100,32700,27550
C001874,22750,18600,13650
C001875,22750,18600,13650
C001876,43850,36750,28450
C001877,58200,53850,48750
C001878,58200,53850,48750
C001879,79400,72150,63600
C001880,10450,8500,6250
C001881,10450,8500,6250
C001882,19550,16300,12500
C001883,35950,33850,31350
C001884,35950,33850,31350
C001885,45150,41750,37800
C001886,22350,20550,18450
C001887,22350,20550,18450
C001888,31300,28200,24600
C001889,13100,11450,9500
C001890,13100,11450,9500
C001891,21650,18800,15350
C001892,36550,32550,27900
C001893,36550,32550,27900
C001894,57500,50600,42550
C001895,40250,37100,33250
C001896,40250,37100,33250
C001897,53350,48450,42700
C001898,17450,15650,13500
C001899,17450,15650,13500
C001900,26850,23650,19900
C001901,22100,20350,18300
C001902,22100,20350,18300
C001903,31150,28050,24450
C001904,14800,12850,10500
C001905,14800,12850,10500
C001906,24950,21550,17500
C001907,9550,8750,7800
C001908,9550,8750,7800
C001909,13650,12250,10600
C001910,10200,9000,7600
C001911,10200,9000,7600
C001912,16300,14250,11800
C001913,15250,13200,10750
C001914,15250,13200,10750
C001915,25850,22250,18000
C001916,17500,16550,15400
C001917,17500,16550,15400
C001918,22450,20750,18750
C001919,59050,57750,56300
C001920,59050,57750,56300
C001921,65200,63100,60550
C001922,10550,9400,7950
C001923,10550,9400,7950
C001924,16650,14600,12150
C001925,15950,15200,14150
C001926,15950,15200,14150
C001927,20050,18650,17000
C001928,19650,18050,16150
C001929,19650,18050,16150
C001930,27800,25050,21750
C001931,25150,24350,23350
C001932,25150,24350,23350
C001933,29250,27850,26150
C001934,18800,17850,16650
C001935,18800,17850,16650
C001936,23700,22050,20000
C001937,24400,23200,21750
C001938,24400,23200,21750
C001939,30550,28450,25950
C001940,36300,34300,31850
C001941,36300,34300,31850
C001942,46550,43050,38900
C001943,18150,16350,14250
C001944,18150,16350,14250
C001945,27100,24000,20450
C001946,36500,34550,32250
C001947,36500,34550,32250
C001948,45800,42500,38700
C001949,31300,28250,24650
C001950,31300,28250,24650
C001951,44350,39600,34050
C001952,24950,21900,18350
C001953,24950,21900,18350
C001954,38000,33200,27650
C001955,21750,19750,17400
C001956,21750,19750,17400
C001957,31950,28500,24400
C001958,59700,58150,56400
C001959,59700,58150,56400
C001960,67050,64500,61450
C001961,35900,33350,30300
C001962,35900,33350,30300
C001963,46950,42950,38150
C001964,90500,87650,84200
C001965,90500,87650,84200
C001966,102550,98100,92850
C001967,30800,28000,24650
C001968,30800,28000,24650
C001969,42800,38450,33300
C001970,56550,52200,47100
C001971,56550,52200,47100
C001972,77750,70500,62000
C001973,58200,53850,48750
C001974,58200,53850,48750
C001975,79400,72150,63600
C001976,50650,46250,41200
C001977,50650,46250,41200
C001978,73500,66000,57150
C001979,25300,20600,15150
C001980,25300,20600,15150
C001981,46050,38600,29850
C001982,21300,17350,12800
C001983,21300,17350,12800
C001984,40600,34000,26300
C001985,12950,11300,9350
C001986,12950,11300,9350
C001987,21500,18600,15150
C001988,11550,9450,6900
C001989,11400,9250,6750
C001990,22000,18350,14100
C001991,20500,16750,12300
C001992,20500,16750,12300
C001993,39600,33250,25650
C001994,36550,33750,30400
C001995,36550,33750,30400
C001996,48600,44200,39000
C001997,71700,68400,64500
C001998,71700,68400,64500
C001999,85450,80350,74400
C002000,42200,38950,35200
C002001,42200,38950,35200
C002002,55950,50950,45000
C002003,30500,28900,26950
C002004,30500,28900,26950
C002005,38700,35900,32550
C002006,52600,47850,42350
C002007,52600,47850,42350
C002008,77350,69200,59650
C002009,69000,67150,65050
C002010,69000,67150,65050
C002011,78000,74900,71250
C002012,13000,11250,9200
C002013,13000,11250,9200
C002014,22000,18900,15350
C002015,56150,52400,47950
C002016,56150,52400,47950
C002017,75300,68900,61350
C002018,40700,37800,34400
C002019,40700,37800,34400
C002020,52750,48300,43050
C002021,18050,14650,10750
C002022,18050,14650,10750
C002023,29200,24500,18950
C002024,21650,19350,16550
C002025,21650,19350,16550
C002026,32100,28300,23800
C002027,25750,23300,20500
C002028,25750,23300,20500
C002029,36050,32300,27850
C002030,30000,26400,22250
C002031,30000,26400,22250
C002032,49050,42800,35500
C002033,41950,38350,34050
C002034,41950,38350,34050
C002035,61050,54750,47350
C002036,36700,35050,33150
C002037,36700,35050,33150
C002038,44900,42050,38800
C002039,44250,41450,38150
C002040,44250,41450,38150
C002041,56300,51900,46750
C002042,32000,29350,26300
C002043,32000,29350,26300
C002044,43200,39150,34300
C002045,36700,35050,33150
C002046,36700,35050,33150
C002047,44900,42050,38800
C002048,18550,16700,14550
C002049,18550,16700,14550
C002050,27900,24750,20950
C002051,53500,51900,49950
C002052,53500,51900,49950
C002053,61700,58900,55550
C002054,21850,20200,18250
C002055,21850,20200,18250
C002056,30000,27200,23850
C002057,13950,12150,9950
C002058,13950,12150,9950
C002059,23350,20150,16450
C002060,21200,19000,16350
C002061,21200,19000,16350
C002062,32600,28750,24150
C002063,20700,18650,16350
C002064,20700,18650,16350
C002065,30900,27400,23300
C002066,17000,15000,12700
C002067,17000,15000,12700
C002068,27200,23750,19700
C002069,23350,20950,18150
C002070,23350,20950,18150
C002071,33650,29900,25500
C002072,31150,28550,25500
C002073,31150,28550,25500
C002074,42150,38150,33400
C002075,25350,22750,19750
C002076,25350,22750,19750
C002077,36300,32350,27600
C002078,24200,21650,18600
C002079,24200,21650,18600
C002080,35200,31200,26500
C002081,20850,17000,12550
C002082,20850,17000,12550
C002083,40050,33550,26000
C002084,74450,70550,66100
C002085,74450,70550,66100
C002086,93600,87150,79550
C002087,21200,19200,16850
C002088,21200,19200,16850
C002089,31400,27950,23900
C002090,28750,26750,24350
C002091,28750,26750,24350
C002092,38950,35450,31400
C002093,27100,25100,22700
C002094,27100,25100,22700
C002095,37300,33850,29750
C002096,70500,67950,65000
C002097,70500,67950,65000
C002098,80800,76900,72400
C002099,51950,49800,47250
C002100,51950,49800,47250
C002101,62600,58900,54550
C002102,17600,16550,15350
C002103,17600,16550,15350
C002104,22700,20950,18900
C002105,16700,15650,14450
C002106,16700,15650,14450
C002107,21800,20050,18000
C002108,68950,66450,63500
C002109,68950,66450,63500
C002110,79250,75450,70950
C002111,98300,95300,91750
C002112,98300,95300,91750
C002113,110750,106100,100650
C002114,150550,147400,143700
C002115,150550,147400,143700
C002116,163350,158500,152850
C002117,38350,34750,30500
C002118,38350,34750,30500
C002119,53850,48200,41550
C002120,54400,51250,47400
C002121,54400,51250,47400
C002122,67500,62600,56850
C002123,42350,39200,35500
C002124,42350,39200,35500
C002125,55400,50600,44900
C002126,34000,30800,26950
C002127,34000,30800,26950
C002128,47800,42750,36850
C002129,29900,27700,25050
C002130,29900,27700,25050
C002131,41150,37250,32750
C002132,30300,27850,25050
C002133,30300,27850,25050
C002134,40650,36800,32400
C002135,46400,44650,42550
C002136,46400,44650,42550
C002137,55150,52150,48600
C002138,12800,11850,10650
C002139,12800,11850,10650
C002140,17650,16000,14050
C002141,98250,95750,92750
C002142,98250,95750,92750
C002143,108950,105000,100400
C002144,13700,11150,8150
C002145,13700,11150,8150
C002146,24350,20400,15800
C002147,22350,20300,18000
C002148,22350,20300,18000
C002149,32550,29100,25000
C002150,41300,37650,33400
C002151,41300,37650,33400
C002152,60300,54050,46650
C002153,14100,12350,10300
C002154,14100,12350,10300
C002155,23050,20050,16400
C002156,36150,32850,28900
C002157,36150,32850,28900
C002158,50200,45050,39000
C002159,23600,22000,20100
C002160,23600,22000,20100
C002161,31750,29000,25750
C002162,69000,67150,65050
C002163,69000,67150,65050
C002164,78000,74900,71250
C002165,9850,8000,5900
C002166,9850,8000,5900
C002167,18850,15750,12100
C002168,122750,119800,116300
C002169,122750,119800,116300
C002170,134800,130300,125000
C002171,30600,27550,24000
C002172,30600,27550,24000
C002173,42650,38100,32750
C002174,68150,66450,64500
C002175,68150,66450,64500
C002176,76350,73500,70150
C002177,88500,84850,80600
C002178,88500,84850,80600
C002179,103300,97750,91250
C002180,178400,175600,172250
C002181,178400,175600,172250
C002182,189950,185650,180550
C002183,29650,26850,23550
C002184,29650,26850,23550
C002185,41250,36900,31800
C002186,67100,65600,63900
C002187,67100,65600,63900
C002188,74250,71800,68800
C002189,112800,109200,104950
C002190,112800,109200,104950
C002191,127600,122100,115600
C002192,95350,93350,91000
C002193,95350,93350,91000
C002194,104900,101550,97550
C002195,25200,23200,20850
C002196,25200,23200,20850
C002197,34700,31350,27400
C002198,92800,89750,86250
C002199,92800,89750,86250
C002200,105000,100450,95100
C002201,36000,32300,28000
C002202,36000,32300,28000
C002203,51850,46050,39300
C002204,19000,17500,15750
C002205,19000,17500,15750
C002206,26550,23950,20950
C002207,33050,29650,25700
C002208,33050,29650,25700
C002209,47450,42200,36050
C002210,15750,13700,11300
C002211,15750,13700,11300
C002212,26400,22800,18550
C002213,43900,43100,42100
C002214,43900,43100,42100
C002215,48000,46650,44950
C002216,64800,63700,62500
C002217,64800,63700,62500
C002218,69700,67950,65900
C002219,14650,13600,12350
C002220,14650,13600,12350
C002221,19550,17800,15750
C002222,79950,77350,74350
C002223,79950,77350,74350
C002224,90650,86700,82000
C002225,74100,71350,68050
C002226,74100,71350,68050
C002227,85800,81500,76450
C002228,96950,94300,91200
C002229,96950,94300,91200
C002230,107650,103600,98900
C002231,21350,19050,16300
C002232,21350,19050,16300
C002233,32450,28550,24000
C002234,143400,138050,131750
C002235,143400,138050,131750
C002236,171250,162100,151200
C002237,98250,93100,86950
C002238,98250,93100,86950
C002239,125000,116100,105700
C002240,133400,129850,125650
C002241,133400,129850,125650
C002242,148200,142700,136300
C002243,97650,95650,93250
C002244,97650,95650,93250
C002245,107300,103900,99950
C002246,41000,37800,33950
C002247,41000,37800,33950
C002248,54800,49750,43850
C002249,69950,64800,58800
C002250,69950,64800,58800
C002251,96600,87800,77400
C002252,82500,77000,70550
C002253,82500,77000,70550
C002254,111150,101650,90500
C002255,23350,21500,19300
C002256,23350,21500,19300
C002257,32700,29500,25750
C002258,15750,14000,11950
C002259,15750,14000,11950
C002260,24700,21700,18050
C002261,56050,51000,45000
C002262,56050,51000,45000
C002263,82700,73900,63600
C002264,56550,51500,45550
C002265,56550,51500,45550
C002266,83250,74450,64150
C002267,48050,44050,39400
C002268,48050,44050,39400
C002269,69050,62100,53950
C002270,36750,33550,29850
C002271,36750,33550,29850
C002272,49650,44800,39150
C002273,159750,152250,143350
C002274,159750,152250,143350
C002275,198050,185250,170200
