SKU,22k,18k,14k,9k,siij_price_22,sigh_price_22,vsgh_price_22,vvsgh_price_22,vvsef_price_22,siij_price_18,sigh_price_18,vsgh_price_18,vvsgh_price_18,vvsef_price_18,siij_price_14,sigh_price_14,vsgh_price_14,vvsgh_price_14,vvsef_price_14,siij_price_9,sigh_price_9,vsgh_price_9,vvsgh_price_9,vvsef_price_9
GB00001,32203,23194,16421,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00002,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00003,30609,22046,15608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00004,30609,22046,15608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00005,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00006,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00007,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00008,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00009,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00010,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00011,39631,28544,20208,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00012,39631,28544,20208,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00013,38664,27848,19716,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00014,38664,27848,19716,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00015,36409,26223,18565,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00016,36409,26223,18565,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GB00017,32220,23207,16430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
