sku,22k,18k,14k,9k,siij_price_22,sigh_price_22,vsgh_price_22,vvsgh_price_22,vvsef_price_22,siij_price_18,sigh_price_18,vsgh_price_18,vvsgh_price_18,vvsef_price_18,siij_price_14,sigh_price_14,vsgh_price_14,vvsgh_price_14,vvsef_price_14,siij_price_9,sigh_price_9,vsgh_price_9,vvsgh_price_9,vvsef_price_9
C002813,0,75761,69870,66032,0,0,0,0,0,64905,75761,84946,100394,108745,59014,69870,79055,94503,102854,55177,66032,75218,90666,99016
C002814,0,75761,69870,66032,0,0,0,0,0,64905,75761,84946,100394,108745,59014,69870,79055,94503,102854,55177,66032,75218,90666,99016
C002816,0,80771,73161,67021,0,0,0,0,0,69175,80771,89899,103715,112350,61565,73161,82289,96105,104740,55426,67021,76150,89966,98601
C002817,0,80771,73161,67021,0,0,0,0,0,69175,80771,89899,103715,112350,61565,73161,82289,96105,104740,55426,67021,76150,89966,98601
C002819,0,47654,40518,36159,0,0,0,0,0,41942,47654,51734,58263,62343,34806,40518,44599,51127,55207,30447,36159,40239,46768,50848
C002820,0,47654,40518,36159,0,0,0,0,0,41942,47654,51734,58263,62343,34806,40518,44599,51127,55207,30447,36159,40239,46768,50848
C002822,0,73199,68655,65864,0,0,0,0,0,61489,73199,83352,98971,109124,56946,68655,78808,94427,104581,54154,65864,76017,91636,101789
C002823,0,73199,68655,65864,0,0,0,0,0,61489,73199,83352,98971,109124,56946,68655,78808,94427,104581,54154,65864,76017,91636,101789
C002825,0,58737,47950,37159,0,0,0,0,0,55891,58737,61584,65854,68701,45103,47950,50797,55067,57914,34312,37159,40006,44276,47123
C002826,0,58737,47950,37159,0,0,0,0,0,55891,58737,61584,65854,68701,45103,47950,50797,55067,57914,34312,37159,40006,44276,47123
C002828,0,42587,34047,25000,0,0,0,0,0,40993,42587,43726,45547,46686,32453,34047,35185,37007,38146,23406,25000,26139,27960,29099
C002829,0,42587,34047,25000,0,0,0,0,0,40993,42587,43726,45547,46686,32453,34047,35185,37007,38146,23406,25000,26139,27960,29099
C002831,0,58206,49208,39930,0,0,0,0,0,53423,58206,61622,67088,70504,44426,49208,52624,58090,61506,35147,39930,43346,48812,52228
C002832,0,58206,49208,39930,0,0,0,0,0,53423,58206,61622,67088,70504,44426,49208,52624,58090,61506,35147,39930,43346,48812,52228
C002834,0,56365,49432,41782,0,0,0,0,0,50387,56365,60635,67467,71737,43454,49432,53702,60534,64805,35804,41782,46052,52884,57154
C002835,0,56365,49432,41782,0,0,0,0,0,50387,56365,60635,67467,71737,43454,49432,53702,60534,64805,35804,41782,46052,52884,57154
C002837,0,59591,51051,42004,0,0,0,0,0,54277,59591,63387,69460,73255,45737,51051,54847,60920,64715,36690,42004,45800,51873,55668
C002838,0,59591,51051,42004,0,0,0,0,0,54277,59591,63387,69460,73255,45737,51051,54847,60920,64715,36690,42004,45800,51873,55668
C002840,0,66784,58864,54213,0,0,0,0,0,57219,66784,73616,84547,91380,49299,58864,65696,76628,83460,44648,54213,61045,71976,78808
C002841,0,66784,58864,54213,0,0,0,0,0,57219,66784,73616,84547,91380,49299,58864,65696,76628,83460,44648,54213,61045,71976,78808
C002846,0,50956,42374,35049,0,0,0,0,0,46971,50956,53803,58358,61204,38389,42374,45221,49776,52622,31063,35049,37895,42450,45297
C002847,0,50956,42374,35049,0,0,0,0,0,46971,50956,53803,58358,61204,38389,42374,45221,49776,52622,31063,35049,37895,42450,45297
C002849,0,66708,57164,51349,0,0,0,0,0,61964,66708,71453,80942,85686,52419,57164,61908,71398,76142,46605,51349,56094,65583,70327
C002850,0,66708,57164,51349,0,0,0,0,0,61964,66708,71453,80942,85686,52419,57164,61908,71398,76142,46605,51349,56094,65583,70327
C002852,0,60521,49277,38254,0,0,0,0,0,56934,60521,63083,67182,69745,45690,49277,51839,55938,58500,34667,38254,40816,44915,47478
C002853,0,60521,49277,38254,0,0,0,0,0,56934,60521,63083,67182,69745,45690,49277,51839,55938,58500,34667,38254,40816,44915,47478
C002855,0,46952,40659,33356,0,0,0,0,0,42701,46952,49988,54847,57883,36408,40659,43695,48554,51590,29105,33356,36392,41251,44287
C002856,0,46952,40659,33356,0,0,0,0,0,42701,46952,49988,54847,57883,36408,40659,43695,48554,51590,29105,33356,36392,41251,44287
C002858,0,59781,49633,39192,0,0,0,0,0,55796,59781,62628,67182,70029,45648,49633,52480,57035,59882,35206,39192,42038,46593,49440
C002859,0,59781,49633,39192,0,0,0,0,0,55796,59781,62628,67182,70029,45648,49633,52480,57035,59882,35206,39192,42038,46593,49440
C002861,0,73161,71166,69887,0,0,0,0,0,58547,73161,83599,100299,110737,56553,71166,81604,98305,108743,55274,69887,80325,97026,107464
