sku,22k,18k,14k,9k,siij_price_22,sigh_price_22,vsgh_price_22,vvsgh_price_22,vvsef_price_22,siij_price_18,sigh_price_18,vsgh_price_18,vvsgh_price_18,vvsef_price_18,siij_price_14,sigh_price_14,vsgh_price_14,vvsgh_price_14,vvsef_price_14,siij_price_9,sigh_price_9,vsgh_price_9,vvsgh_price_9,vvsef_price_9
VRER001,0,95175,0,0,0,0,0,0,0,0,0,0,0,95175,0,0,0,0,0,0,0,0,0,0
VRER002,0,85781,0,0,0,0,0,0,0,0,0,0,0,85781,0,0,0,0,0,0,0,0,0,0
VRER003,0,28847,0,0,0,0,0,0,0,0,0,0,0,28847,0,0,0,0,0,0,0,0,0,0
VRER004,0,37766,0,0,0,0,0,0,0,0,0,0,0,37766,0,0,0,0,0,0,0,0,0,0
VRER005,0,65285,0,0,0,0,0,0,0,0,0,0,0,65285,0,0,0,0,0,0,0,0,0,0
VRER006,0,66803,0,0,0,0,0,0,0,0,0,0,0,66803,0,0,0,0,0,0,0,0,0,0
VRTM001,0,59022,0,0,0,0,0,0,0,0,0,0,0,59022,0,0,0,0,0,0,0,0,0,0
VRTM002,0,69934,0,0,0,0,0,0,0,0,0,0,0,69934,0,0,0,0,0,0,0,0,0,0
VRTM003,0,78095,0,0,0,0,0,0,0,0,0,0,0,78095,0,0,0,0,0,0,0,0,0,0
VRTM004,0,64715,0,0,0,0,0,0,0,0,0,0,0,64715,0,0,0,0,0,0,0,0,0,0
VRTM005,0,64715,0,0,0,0,0,0,0,0,0,0,0,64715,0,0,0,0,0,0,0,0,0,0
VRTM006,0,33496,0,0,0,0,0,0,0,0,0,0,0,33496,0,0,0,0,0,0,0,0,0,0
VRTM007,0,31599,0,0,0,0,0,0,0,0,31599,0,0,0,0,0,0,0,0,0,0,0,0,0
VRTM008,0,73066,0,0,0,0,0,0,0,0,0,0,0,73066,0,0,0,0,0,0,0,0,0,0
VRTM009,0,75058,0,0,0,0,0,0,0,0,0,0,0,75058,0,0,0,0,0,0,0,0,0,0
VRTM010,0,68036,0,0,0,0,0,0,0,0,0,0,0,68036,0,0,0,0,0,0,0,0,0,0
VRTM011,0,73445,0,0,0,0,0,0,0,0,0,0,0,73445,0,0,0,0,0,0,0,0,0,0
VRTM012,0,90620,0,0,0,0,0,0,0,0,0,0,0,90620,0,0,0,0,0,0,0,0,0,0
VRTM013,0,68796,0,0,0,0,0,0,0,0,0,0,0,68796,0,0,0,0,0,0,0,0,0,0
VRTM014,0,80657,0,0,0,0,0,0,0,0,0,0,0,80657,0,0,0,0,0,0,0,0,0,0
VRGR001,0,78095,0,0,0,0,0,0,0,0,0,0,0,78095,0,0,0,0,0,0,0,0,0,0
VRGR002,0,47255,0,0,0,0,0,0,0,0,0,0,0,47255,0,0,0,0,0,0,0,0,0,0
VRGR003,0,49912,0,0,0,0,0,0,0,0,0,0,0,49912,0,0,0,0,0,0,0,0,0,0
VRGR004,0,42796,0,0,0,0,0,0,0,0,0,0,0,42796,0,0,0,0,0,0,0,0,0,0
VRGR005,0,73445,0,0,0,0,0,0,0,0,0,0,0,73445,0,0,0,0,0,0,0,0,0,0
VRGR006,0,81321,0,0,0,0,0,0,0,0,0,0,0,81321,0,0,0,0,0,0,0,0,0,0
VRGR007,0,66139,0,0,0,0,0,0,0,0,0,0,0,66139,0,0,0,0,0,0,0,0,0,0
VRGR008,0,74964,0,0,0,0,0,0,0,0,0,0,0,74964,0,0,0,0,0,0,0,0,0,0
VRGR009,0,94891,0,0,0,0,0,0,0,0,0,0,0,94891,0,0,0,0,0,0,0,0,0,0
VRLR001,0,59117,0,0,0,0,0,0,0,0,0,0,0,59117,0,0,0,0,0,0,0,0,0,0
VRLR002,0,33496,0,0,0,0,0,0,0,0,0,0,0,33496,0,0,0,0,0,0,0,0,0,0
VRLR003,0,22015,0,0,0,0,0,0,0,0,0,0,0,22015,0,0,0,0,0,0,0,0,0,0
VRLR004,0,59876,0,0,0,0,0,0,0,0,0,0,0,59876,0,0,0,0,0,0,0,0,0,0
VRLR005,0,32737,0,0,0,0,0,0,0,0,0,0,0,32737,0,0,0,0,0,0,0,0,0,0
VRLR006,0,66993,0,0,0,0,0,0,0,0,0,0,0,66993,0,0,0,0,0,0,0,0,0,0
VRLR007,0,40708,0,0,0,0,0,0,0,0,0,0,0,40708,0,0,0,0,0,0,0,0,0,0
VRLR008,0,19737,0,0,0,0,0,0,0,0,0,0,0,19737,0,0,0,0,0,0,0,0,0,0
VRLR009,0,27803,0,0,0,0,0,0,0,0,0,0,0,27803,0,0,0,0,0,0,0,0,0,0
VRLR010,0,17128,0,0,0,0,0,0,0,0,0,0,0,17128,0,0,0,0,0,0,0,0,0,0
VRLR011,0,26474,0,0,0,0,0,0,0,0,0,0,0,26474,0,0,0,0,0,0,0,0,0,0
VRLR012,0,35679,0,0,0,0,0,0,0,0,0,0,0,35679,0,0,0,0,0,0,0,0,0,0
VRLR013,0,122314,0,0,0,0,0,0,0,0,0,0,0,122314,0,0,0,0,0,0,0,0,0,0
VRLR014,0,39190,0,0,0,0,0,0,0,0,0,0,0,39190,0,0,0,0,0,0,0,0,0,0
VRLR015,0,13190,0,0,0,0,0,0,0,0,0,0,0,13190,0,0,0,0,0,0,0,0,0,0
VRLR016,0,39854,0,0,0,0,0,0,0,0,0,0,0,39854,0,0,0,0,0,0,0,0,0,0
